0 -212.365696
150000 -211.0496023
260000 -206.6384693
970000 -199.6646887
1080000 -189.4864338
1190000 -178.7803645
1290000 -170.7244094
1430000 -163.5579245
1590000 -159.1829635
1660000 -156.2289678
1730000 -154.5774963
1750000 -154.2305518
1940000 -154.4795127
2000000 -155.5860266
2040000 -157.4195096
2070000 -160.1015034
2240000 -165.3149604
2390000 -169.8131686
2420000 -172.9616958
2460000 -174.1451897
2540000 -173.1897783
2610000 -153.1737032
2710000 -138.5823895
2770000 -137.9934896
2840000 -139.8376053
2860000 -146.9029531
2980000 -151.4377788
3080000 -151.6334123
3140000 -144.0886571
3160000 -129.1640818
3160000 -132.8501417
3270000 -143.3805552
3380000 -151.4921232
3430000 -156.2856388
3540000 -156.502857
3590000 -126.506635
3640000 -117.0669718
3750000 -117.2773427
3820000 -122.8818934
3920000 -137.7803987
3990000 -156.7493196
4100000 -169.0683088
4110000 -175.5351881
4190000 -177.2222188
4270000 -174.9906154
4340000 -164.7489159
4340000 -142.6648573
4360000 -115.9203022
4400000 -99.59968098
4440000 -93.20152739
4510000 -91.72198762
4630000 -93.04147659
4780000 -101.2071324
4920000 -144.7910405
5230000 -183.9854901
5470000 -181.5554459
5650000 -88.70189589
5710000 -86.02050741
5830000 -90.9895222
5860000 -101.6926413
5970000 -111.6064296
6120000 -111.0346731
6150000 -89.98368507
6180000 -84.26776004
6340000 -88.62269091
6440000 -113.4074953
6580000 -114.1241499
6590000 -107.694956
6630000 -94.82691987
6730000 -87.83315629
6910000 -86.43178398
7010000 -92.45722066
7080000 -106.7502164
7110000 -123.9571368
7310000 -139.2054674
7560000 -151.4408054
7890000 -157.3292114
8240000 -158.5642435
8450000 -156.8573283
8660000 -152.6487533
8850000 -145.4831564
9080000 -134.9188869
9610000 -123.3920864
9780000 -114.2120615
9970000 -104.9870981
10070000 -98.2408351
10220000 -93.066947
10360000 -91.02295362
10460000 -91.25821564
10520000 -94.00645084
10760000 -100.0095452
10790000 -109.5551721
10860000 -122.4135517
10970000 -142.289165
10990000 -166.2020083
11010000 -187.7788399
11050000 -196.9740937
11150000 -196.6542036
11270000 -151.614697
11400000 -98.58458404
11530000 -95.51812122
11650000 -102.8439411
11700000 -122.9771726
11810000 -149.4788253
11890000 -171.9114387
11930000 -186.3022885
12030000 -195.2539171
12310000 -201.9347649
12610000 -204.514951
12800000 -205.7987891
12940000 -204.8443568
13120000 -202.0504936
13230000 -197.8061582
13290000 -191.100682
13440000 -180.9502871
13720000 -168.8952142
14120000 -154.9630779
14520000 -142.4160937
14800000 -130.4645563
14890000 -119.981107
15020000 -112.3301979
15080000 -106.7745653
15110000 -103.2799103
15250000 -101.1245844
15310000 -100.6451006
15520000 -101.1652683
15770000 -103.0863913
15830000 -107.5525392
15920000 -115.561342
15980000 -130.2899786
16090000 -148.0437222
16130000 -157.0611358
16180000 -161.5125554
16220000 -163.1043648
16240000 -162.8237256
16320000 -160.7756965
16430000 -155.8251767
16600000 -147.1025105
16770000 -132.6613279
16870000 -118.7868252
16940000 -110.5798574
17010000 -106.8600278
17130000 -106.2580177
17400000 -107.9691606
17740000 -111.7900727
18070000 -117.6134249
18610000 -125.4455733
19270000 -135.4955531
19830000 -145.4804128
20010000 -154.7990273
20140000 -162.0061759
20250000 -167.0857947
20330000 -169.8057617
20410000 -170.5953169
20600000 -169.792662
20770000 -167.0714312
20820000 -162.1732124
20950000 -156.8264812
21100000 -149.9309858
21290000 -142.5087587
21690000 -135.3296199
22060000 -129.6870618
22440000 -124.9888572
22880000 -121.1178966
23180000 -118.0793179
23350000 -115.9079826
23440000 -114.5694774
23500000 -114.0914654
