0 -82.36569603
150000 -81.04960233
260000 -76.63846925
970000 -69.66468869
1080000 -59.48643382
1190000 -48.78036447
1290000 -40.7244094
1430000 -33.55792447
1590000 -29.18296349
1660000 -26.22896779
1730000 -24.57749626
1750000 -24.23055184
1940000 -24.47951265
2000000 -25.58602658
2040000 -27.41950965
2070000 -30.1015034
2240000 -35.31496041
2390000 -39.81316863
2420000 -42.96169579
2460000 -44.14518975
2540000 -43.18977834
2610000 -23.17370315
2710000 -8.582389477
2770000 -7.993489557
2840000 -9.837605261
2860000 -16.90295306
2980000 -21.43777877
3080000 -21.63341226
3140000 -14.08865707
3160000 0.835918224
3160000 -2.850141674
3270000 -13.38055516
3380000 -21.49212319
3430000 -26.2856388
3540000 -26.50285697
3590000 3.493364957
3640000 12.9330282
3750000 12.72265728
3820000 7.118106609
3920000 -7.780398704
3990000 -26.74931961
4100000 -39.06830881
4110000 -45.53518809
4190000 -47.22221884
4270000 -44.99061535
4340000 -34.74891586
4340000 -12.66485726
4360000 14.07969783
4400000 30.40031902
4440000 36.79847261
4510000 38.27801238
4630000 36.95852342
4780000 28.79286764
4920000 -14.79104053
5230000 -53.98549015
5470000 -51.55544589
5650000 41.29810411
5710000 43.97949259
5830000 39.0104778
5860000 28.30735868
5970000 18.39357036
6120000 18.96532688
6150000 40.01631493
6180000 45.73223996
6340000 41.37730909
6440000 16.59250474
6580000 15.8758501
6590000 22.30504398
6630000 35.17308013
6730000 42.16684372
6910000 43.56821602
7010000 37.54277934
7080000 23.24978358
7110000 6.042863199
7310000 -9.205467354
7560000 -21.44080538
7890000 -27.32921144
8240000 -28.56424351
8450000 -26.85732834
8660000 -22.6487533
8850000 -15.48315643
9080000 -4.918886924
9610000 6.60791359
9780000 15.78793851
9970000 25.0129019
10070000 31.7591649
10220000 36.933053
10360000 38.97704638
10460000 38.74178436
10520000 35.99354916
10760000 29.99045478
10790000 20.44482786
10860000 7.586448315
10970000 -12.28916499
10990000 -36.20200834
11010000 -57.7788399
11050000 -66.97409374
11150000 -66.6542036
