0 -5012.365696
150000 -5011.049602
260000 -5006.638469
970000 -4999.664689
1080000 -4989.486434
1190000 -4978.780365
1290000 -4970.724409
1430000 -4963.557925
1590000 -4959.182964
1660000 -4956.228968
1730000 -4954.577496
1750000 -4954.230552
1940000 -4954.479513
2000000 -4955.586027
2040000 -4957.41951
2070000 -4960.101503
2240000 -4965.31496
2390000 -4969.813169
2420000 -4972.961696
2460000 -4974.14519
2540000 -4973.189778
2610000 -4953.173703
2710000 -4938.58239
2770000 -4937.99349
2840000 -4939.837605
2860000 -4946.902953
2980000 -4951.437779
3080000 -4951.633412
3140000 -4944.088657
3160000 -4929.164082
3160000 -4932.850142
3270000 -4943.380555
3380000 -4951.492123
3430000 -4956.285639
3540000 -4956.502857
3590000 -4926.506635
3640000 -4917.066972
3750000 -4917.277343
3820000 -4922.881893
3920000 -4937.780399
3990000 -4956.74932
4100000 -4969.068309
4110000 -4975.535188
4190000 -4977.222219
4270000 -4974.990615
4340000 -4964.748916
4340000 -4942.664857
4360000 -4915.920302
4400000 -4899.599681
4440000 -4893.201527
4510000 -4891.721988
4630000 -4893.041477
4780000 -4901.207132
4920000 -4944.791041
5230000 -4983.98549
5470000 -4981.555446
5650000 -4888.701896
5710000 -4886.020507
5830000 -4890.989522
5860000 -4901.692641
5970000 -4911.60643
6120000 -4911.034673
6150000 -4889.983685
6180000 -4884.26776
6340000 -4888.622691
6440000 -4913.407495
6580000 -4914.12415
6590000 -4907.694956
6630000 -4894.82692
6730000 -4887.833156
6910000 -4886.431784
7010000 -4892.457221
7080000 -4906.750216
7110000 -4923.957137
7310000 -4939.205467
7560000 -4951.440805
7890000 -4957.329211
8240000 -4958.564244
8450000 -4956.857328
8660000 -4952.648753
8850000 -4945.483156
9080000 -4934.918887
9610000 -4923.392086
9780000 -4914.212062
9970000 -4904.987098
10070000 -4898.240835
10220000 -4893.066947
10360000 -4891.022954
10460000 -4891.258216
10520000 -4894.006451
10760000 -4900.009545
10790000 -4909.555172
10860000 -4922.413552
10970000 -4942.289165
10990000 -4966.202008
11010000 -4987.77884
11050000 -4996.974094
11150000 -4996.654204
11270000 -4951.614697
11400000 -4898.584584
11530000 -4895.518121
11650000 -4902.843941
11700000 -4922.977173
11810000 -4949.478825
11890000 -4971.911439
11930000 -4986.302289
12030000 -4995.253917
12310000 -5001.934765
12610000 -5004.514951
12800000 -5005.798789
12940000 -5004.844357
13120000 -5002.050494
13230000 -4997.806158
13290000 -4991.100682
13440000 -4980.950287
13720000 -4968.895214
14120000 -4954.963078
14520000 -4942.416094
14800000 -4930.464556
14890000 -4919.981107
15020000 -4912.330198
15080000 -4906.774565
15110000 -4903.27991
15250000 -4901.124584
15310000 -4900.645101
15520000 -4901.165268
15770000 -4903.086391
15830000 -4907.552539
15920000 -4915.561342
15980000 -4930.289979
16090000 -4948.043722
16130000 -4957.061136
16180000 -4961.512555
16220000 -4963.104365
16240000 -4962.823726
16320000 -4960.775697
16430000 -4955.825177
16600000 -4947.102511
16770000 -4932.661328
16870000 -4918.786825
16940000 -4910.579857
17010000 -4906.860028
17130000 -4906.258018
17400000 -4907.969161
17740000 -4911.790073
